mum-In Duldlel’s Budge mm m BloodhalborRIm


2018-06-01 04:08:05,299 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions unable to find any league of legend application running.
2018-06-01 04:08:05,299 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions is disabled.
2018-06-01 04:09:10,134 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions is disabled.
2018-06-01 04:11:27,423 [9] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is running.
2018-06-01 04:11:27,438 [9] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 6097360
2018-06-01 04:11:27,489 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:11:28,383 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:11:29,396 [13] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 6097360
2018-06-01 04:11:29,413 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:11:29,688 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:11:30,704 [13] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 6097360
2018-06-01 04:11:30,720 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:11:31,007 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:11:32,017 [13] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 6097360
2018-06-01 04:11:32,042 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:11:32,328 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image =  


2018-06-01 04:11:33,341 [14] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 6097360
2018-06-01 04:11:33,358 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:11:33,646 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:11:34,649 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions is disabled.
2018-06-01 04:11:52,180 [9] ERROR LOL.AcceptQueue.MonitorService Dispose
System.InvalidOperationException: Cannot process request because the process (5056) has exited.
   at System.Diagnostics.ProcessManager.OpenProcess(Int32 processId, Int32 access, Boolean throwIfExited)
   at System.Diagnostics.Process.GetProcessHandle(Int32 access, Boolean throwIfExited)
   at System.Diagnostics.Process.Kill()
   at LOL.AcceptQueue.MonitorService.Dispose() in C:\GitRepos\League Of Legends\AcceptQueue\MonitorService.cs:line 68
2018-06-01 04:12:35,091 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions is disabled.
2018-06-01 04:12:35,104 [9] DEBUG LOL.AcceptQueue.MonitorService League of legends is not running.
2018-06-01 04:12:51,281 [8] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions is disabled.
2018-06-01 04:12:51,293 [8] DEBUG LOL.AcceptQueue.MonitorService League of legends is not running.
2018-06-01 04:15:28,616 [9] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is now running.
2018-06-01 04:15:28,630 [9] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 5047386
2018-06-01 04:15:28,658 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:29,564 [9] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:30,573 [13] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 5047386
2018-06-01 04:15:30,591 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:30,863 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image =  


2018-06-01 04:15:31,883 [13] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 5047386
2018-06-01 04:15:31,901 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:32,233 [13] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:39,686 [10] DEBUG LOL.AcceptQueue.MonitorService League of legends is not running.
2018-06-01 04:15:49,708 [6] INFO  LOL.AcceptQueue.MonitorService MontiorFunctions League of legends is now running.
2018-06-01 04:15:49,712 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:49,729 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:50,323 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:51,335 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:51,353 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:51,624 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:52,633 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:52,656 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:52,920 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:53,924 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:53,941 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:54,243 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:55,264 [14] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:55,284 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:55,591 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:56,611 [6] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:56,632 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:56,984 [6] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = 
2018-06-01 04:15:57,996 [14] INFO  LOL.AcceptQueue.MonitorService PrintWindow IntPtr = 4458862
2018-06-01 04:15:58,013 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Read Image.
2018-06-01 04:15:58,339 [14] DEBUG LOL.AcceptQueue.MonitorService MontiorFunctions - Result From Image = i KY


